Padrao,Busca,DensidadeRegiao,NMPA_Parcial
678,DFS,0.11763454317897372,733
670,DFS,0.11763454317897372,733
669,DFS,0.11763454317897372,733
654,DFS,0.11763454317897372,733
653,DFS,0.11763454317897372,733
647,DFS,0.11763454317897372,733
644,DFS,0.11763454317897372,733
641,DFS,0.11763454317897372,733
582,DFS,0.11763454317897372,733
577,DFS,0.11763454317897372,733
576,DFS,0.11763454317897372,733
549,DFS,0.11763454317897372,733
545,DFS,0.11763454317897372,733
539,DFS,0.11763454317897372,733
528,DFS,0.11763454317897372,733
517,DFS,0.11763454317897372,733
514,DFS,0.11763454317897372,733
504,DFS,0.11763454317897372,733
492,DFS,0.11763454317897372,733
478,DFS,0.11763454317897372,733
472,DFS,0.11763454317897372,733
470,DFS,0.11763454317897372,733
459,DFS,0.11763454317897372,733
425,DFS,0.11763454317897372,733
417,DFS,0.11763454317897372,733
413,DFS,0.11763454317897372,733
407,DFS,0.11763454317897372,733
393,DFS,0.11763454317897372,733
392,DFS,0.11763454317897372,733
390,DFS,0.11763454317897372,733
389,DFS,0.11763454317897372,733
387,DFS,0.11763454317897372,733
384,DFS,0.11763454317897372,733
382,DFS,0.11763454317897372,733
381,DFS,0.11763454317897372,733
372,DFS,0.11763454317897372,733
346,DFS,0.11763454317897372,733
344,DFS,0.11763454317897372,733
341,DFS,0.11763454317897372,733
328,DFS,0.11763454317897372,733
315,DFS,0.11763454317897372,733
313,DFS,0.11763454317897372,733
310,DFS,0.11763454317897372,733
307,DFS,0.11763454317897372,733
299,DFS,0.11763454317897372,733
298,DFS,0.11763454317897372,733
281,DFS,0.11763454317897372,733
280,DFS,0.11763454317897372,733
276,DFS,0.11763454317897372,733
272,DFS,0.11763454317897372,733
244,DFS,0.11763454317897372,733
223,DFS,0.11763454317897372,733
222,DFS,0.11763454317897372,733
220,DFS,0.11763454317897372,733
205,DFS,0.11763454317897372,733
195,DFS,0.11763454317897372,733
188,DFS,0.11763454317897372,733
181,DFS,0.11763454317897372,733
172,DFS,0.11763454317897372,733
157,DFS,0.11763454317897372,733
155,DFS,0.11763454317897372,733
139,DFS,0.11763454317897372,733
134,DFS,0.11763454317897372,733
106,DFS,0.11763454317897372,733
96,DFS,0.11763454317897372,733
92,DFS,0.11763454317897372,733
91,DFS,0.11763454317897372,733
64,DFS,0.11763454317897372,733
56,DFS,0.11763454317897372,733
35,DFS,0.11763454317897372,733
34,DFS,0.11763454317897372,733
23,DFS,0.11763454317897372,733
17,DFS,0.11763454317897372,733
2,DFS,0.11763454317897372,733
779,DFS,0.11763454317897372,733
403,DFS,0.11763454317897372,733
267,DFS,0.11763454317897372,733
229,DFS,0.11763454317897372,733
780,DFS,0.11763454317897372,733
750,DFS,0.11763454317897372,733
738,DFS,0.11763454317897372,733
728,DFS,0.11763454317897372,733
719,DFS,0.11763454317897372,733
711,DFS,0.11763454317897372,733
710,DFS,0.11763454317897372,733
681,DFS,0.11763454317897372,733
660,DFS,0.11763454317897372,733
617,DFS,0.11763454317897372,733
604,DFS,0.11763454317897372,733
548,DFS,0.11763454317897372,733
547,DFS,0.11763454317897372,733
543,DFS,0.11763454317897372,733
526,DFS,0.11763454317897372,733
509,DFS,0.11763454317897372,733
435,DFS,0.11763454317897372,733
434,DFS,0.11763454317897372,733
431,DFS,0.11763454317897372,733
377,DFS,0.11763454317897372,733
367,DFS,0.11763454317897372,733
352,DFS,0.11763454317897372,733
347,DFS,0.11763454317897372,733
337,DFS,0.11763454317897372,733
289,DFS,0.11763454317897372,733
271,DFS,0.11763454317897372,733
264,DFS,0.11763454317897372,733
257,DFS,0.11763454317897372,733
247,DFS,0.11763454317897372,733
237,DFS,0.11763454317897372,733
233,DFS,0.11763454317897372,733
218,DFS,0.11763454317897372,733
213,DFS,0.11763454317897372,733
185,DFS,0.11763454317897372,733
184,DFS,0.11763454317897372,733
173,DFS,0.11763454317897372,733
163,DFS,0.11763454317897372,733
148,DFS,0.11763454317897372,733
145,DFS,0.11763454317897372,733
138,DFS,0.11763454317897372,733
105,DFS,0.11763454317897372,733
88,DFS,0.11763454317897372,733
45,DFS,0.11763454317897372,733
29,DFS,0.11763454317897372,733
26,DFS,0.11763454317897372,733
19,DFS,0.11763454317897372,733
8,DFS,0.11763454317897372,733
3,DFS,0.11763454317897372,733
704,DFS,0.11763454317897372,733
733,DFS,0.11763454317897372,733
709,DFS,0.11763454317897372,733
479,DFS,0.11763454317897372,733
448,DFS,0.11763454317897372,733
430,DFS,0.11763454317897372,733
279,DFS,0.11763454317897372,733
269,DFS,0.11763454317897372,733
169,DFS,0.11763454317897372,733
109,DFS,0.11763454317897372,733
797,DFS,0.11763454317897372,733
788,DFS,0.11763454317897372,733
781,DFS,0.11763454317897372,733
776,DFS,0.11763454317897372,733
726,DFS,0.11763454317897372,733
715,DFS,0.11763454317897372,733
712,DFS,0.11763454317897372,733
705,DFS,0.11763454317897372,733
679,DFS,0.11763454317897372,733
674,DFS,0.11763454317897372,733
637,DFS,0.11763454317897372,733
633,DFS,0.11763454317897372,733
628,DFS,0.11763454317897372,733
618,DFS,0.11763454317897372,733
614,DFS,0.11763454317897372,733
610,DFS,0.11763454317897372,733
607,DFS,0.11763454317897372,733
596,DFS,0.11763454317897372,733
594,DFS,0.11763454317897372,733
572,DFS,0.11763454317897372,733
565,DFS,0.11763454317897372,733
559,DFS,0.11763454317897372,733
558,DFS,0.11763454317897372,733
554,DFS,0.11763454317897372,733
498,DFS,0.11763454317897372,733
489,DFS,0.11763454317897372,733
485,DFS,0.11763454317897372,733
476,DFS,0.11763454317897372,733
475,DFS,0.11763454317897372,733
473,DFS,0.11763454317897372,733
469,DFS,0.11763454317897372,733
464,DFS,0.11763454317897372,733
402,DFS,0.11763454317897372,733
373,DFS,0.11763454317897372,733
334,DFS,0.11763454317897372,733
326,DFS,0.11763454317897372,733
324,DFS,0.11763454317897372,733
306,DFS,0.11763454317897372,733
301,DFS,0.11763454317897372,733
286,DFS,0.11763454317897372,733
260,DFS,0.11763454317897372,733
259,DFS,0.11763454317897372,733
249,DFS,0.11763454317897372,733
235,DFS,0.11763454317897372,733
228,DFS,0.11763454317897372,733
227,DFS,0.11763454317897372,733
216,DFS,0.11763454317897372,733
211,DFS,0.11763454317897372,733
198,DFS,0.11763454317897372,733
175,DFS,0.11763454317897372,733
171,DFS,0.11763454317897372,733
166,DFS,0.11763454317897372,733
165,DFS,0.11763454317897372,733
164,DFS,0.11763454317897372,733
133,DFS,0.11763454317897372,733
131,DFS,0.11763454317897372,733
124,DFS,0.11763454317897372,733
87,DFS,0.11763454317897372,733
70,DFS,0.11763454317897372,733
65,DFS,0.11763454317897372,733
63,DFS,0.11763454317897372,733
48,DFS,0.11763454317897372,733
36,DFS,0.11763454317897372,733
32,DFS,0.11763454317897372,733
13,DFS,0.11763454317897372,733
10,DFS,0.11763454317897372,733
385,DFS,0.11763454317897372,733
209,DFS,0.11763454317897372,733
625,DFS,0.11763454317897372,733
350,DFS,0.11763454317897372,733
285,DFS,0.11763454317897372,733
258,DFS,0.11763454317897372,733
135,DFS,0.11763454317897372,733
123,DFS,0.11763454317897372,733
789,DFS,0.11763454317897372,733
765,DFS,0.11763454317897372,733
748,DFS,0.11763454317897372,733
746,DFS,0.11763454317897372,733
742,DFS,0.11763454317897372,733
706,DFS,0.11763454317897372,733
661,DFS,0.11763454317897372,733
650,DFS,0.11763454317897372,733
639,DFS,0.11763454317897372,733
624,DFS,0.11763454317897372,733
615,DFS,0.11763454317897372,733
608,DFS,0.11763454317897372,733
591,DFS,0.11763454317897372,733
589,DFS,0.11763454317897372,733
578,DFS,0.11763454317897372,733
569,DFS,0.11763454317897372,733
568,DFS,0.11763454317897372,733
564,DFS,0.11763454317897372,733
560,DFS,0.11763454317897372,733
546,DFS,0.11763454317897372,733
540,DFS,0.11763454317897372,733
533,DFS,0.11763454317897372,733
531,DFS,0.11763454317897372,733
491,DFS,0.11763454317897372,733
488,DFS,0.11763454317897372,733
480,DFS,0.11763454317897372,733
471,DFS,0.11763454317897372,733
462,DFS,0.11763454317897372,733
458,DFS,0.11763454317897372,733
446,DFS,0.11763454317897372,733
432,DFS,0.11763454317897372,733
424,DFS,0.11763454317897372,733
415,DFS,0.11763454317897372,733
383,DFS,0.11763454317897372,733
363,DFS,0.11763454317897372,733
348,DFS,0.11763454317897372,733
338,DFS,0.11763454317897372,733
335,DFS,0.11763454317897372,733
283,DFS,0.11763454317897372,733
265,DFS,0.11763454317897372,733
263,DFS,0.11763454317897372,733
261,DFS,0.11763454317897372,733
255,DFS,0.11763454317897372,733
239,DFS,0.11763454317897372,733
226,DFS,0.11763454317897372,733
215,DFS,0.11763454317897372,733
214,DFS,0.11763454317897372,733
179,DFS,0.11763454317897372,733
176,DFS,0.11763454317897372,733
162,DFS,0.11763454317897372,733
161,DFS,0.11763454317897372,733
154,DFS,0.11763454317897372,733
149,DFS,0.11763454317897372,733
141,DFS,0.11763454317897372,733
101,DFS,0.11763454317897372,733
100,DFS,0.11763454317897372,733
98,DFS,0.11763454317897372,733
95,DFS,0.11763454317897372,733
90,DFS,0.11763454317897372,733
84,DFS,0.11763454317897372,733
82,DFS,0.11763454317897372,733
80,DFS,0.11763454317897372,733
71,DFS,0.11763454317897372,733
67,DFS,0.11763454317897372,733
61,DFS,0.11763454317897372,733
44,DFS,0.11763454317897372,733
39,DFS,0.11763454317897372,733
240,DFS,0.11763454317897372,733
642,DFS,0.11763454317897372,733
303,DFS,0.11763454317897372,733
1,DFS,0.11763454317897372,733
798,DFS,0.11763454317897372,733
770,DFS,0.11763454317897372,733
760,DFS,0.11763454317897372,733
749,DFS,0.11763454317897372,733
698,DFS,0.11763454317897372,733
685,DFS,0.11763454317897372,733
677,DFS,0.11763454317897372,733
671,DFS,0.11763454317897372,733
649,DFS,0.11763454317897372,733
636,DFS,0.11763454317897372,733
634,DFS,0.11763454317897372,733
632,DFS,0.11763454317897372,733
623,DFS,0.11763454317897372,733
583,DFS,0.11763454317897372,733
579,DFS,0.11763454317897372,733
575,DFS,0.11763454317897372,733
574,DFS,0.11763454317897372,733
557,DFS,0.11763454317897372,733
523,DFS,0.11763454317897372,733
515,DFS,0.11763454317897372,733
494,DFS,0.11763454317897372,733
486,DFS,0.11763454317897372,733
483,DFS,0.11763454317897372,733
465,DFS,0.11763454317897372,733
457,DFS,0.11763454317897372,733
445,DFS,0.11763454317897372,733
444,DFS,0.11763454317897372,733
433,DFS,0.11763454317897372,733
399,DFS,0.11763454317897372,733
321,DFS,0.11763454317897372,733
302,DFS,0.11763454317897372,733
297,DFS,0.11763454317897372,733
287,DFS,0.11763454317897372,733
274,DFS,0.11763454317897372,733
270,DFS,0.11763454317897372,733
266,DFS,0.11763454317897372,733
256,DFS,0.11763454317897372,733
238,DFS,0.11763454317897372,733
224,DFS,0.11763454317897372,733
194,DFS,0.11763454317897372,733
178,DFS,0.11763454317897372,733
170,DFS,0.11763454317897372,733
142,DFS,0.11763454317897372,733
114,DFS,0.11763454317897372,733
104,DFS,0.11763454317897372,733
89,DFS,0.11763454317897372,733
81,DFS,0.11763454317897372,733
66,DFS,0.11763454317897372,733
52,DFS,0.11763454317897372,733
40,DFS,0.11763454317897372,733
18,DFS,0.11763454317897372,733
15,DFS,0.11763454317897372,733
14,DFS,0.11763454317897372,733
12,DFS,0.11763454317897372,733
795,DFS,0.11763454317897372,733
652,DFS,0.11763454317897372,733
452,DFS,0.11763454317897372,733
357,DFS,0.11763454317897372,733
351,DFS,0.11763454317897372,733
790,DFS,0.11763454317897372,733
782,DFS,0.11763454317897372,733
757,DFS,0.11763454317897372,733
751,DFS,0.11763454317897372,733
737,DFS,0.11763454317897372,733
675,DFS,0.11763454317897372,733
603,DFS,0.11763454317897372,733
600,DFS,0.11763454317897372,733
593,DFS,0.11763454317897372,733
592,DFS,0.11763454317897372,733
535,DFS,0.11763454317897372,733
524,DFS,0.11763454317897372,733
516,DFS,0.11763454317897372,733
482,DFS,0.11763454317897372,733
456,DFS,0.11763454317897372,733
426,DFS,0.11763454317897372,733
410,DFS,0.11763454317897372,733
396,DFS,0.11763454317897372,733
378,DFS,0.11763454317897372,733
376,DFS,0.11763454317897372,733
361,DFS,0.11763454317897372,733
359,DFS,0.11763454317897372,733
349,DFS,0.11763454317897372,733
320,DFS,0.11763454317897372,733
300,DFS,0.11763454317897372,733
291,DFS,0.11763454317897372,733
290,DFS,0.11763454317897372,733
284,DFS,0.11763454317897372,733
277,DFS,0.11763454317897372,733
231,DFS,0.11763454317897372,733
150,DFS,0.11763454317897372,733
72,DFS,0.11763454317897372,733
50,DFS,0.11763454317897372,733
41,DFS,0.11763454317897372,733
9,DFS,0.11763454317897372,733
6,DFS,0.11763454317897372,733
5,DFS,0.11763454317897372,733
666,DFS,0.11763454317897372,733
408,DFS,0.11763454317897372,733
208,DFS,0.11763454317897372,733
25,DFS,0.11763454317897372,733
793,DFS,0.11763454317897372,733
771,DFS,0.11763454317897372,733
686,DFS,0.11763454317897372,733
646,DFS,0.11763454317897372,733
643,DFS,0.11763454317897372,733
638,DFS,0.11763454317897372,733
620,DFS,0.11763454317897372,733
555,DFS,0.11763454317897372,733
519,DFS,0.11763454317897372,733
490,DFS,0.11763454317897372,733
451,DFS,0.11763454317897372,733
411,DFS,0.11763454317897372,733
401,DFS,0.11763454317897372,733
394,DFS,0.11763454317897372,733
388,DFS,0.11763454317897372,733
308,DFS,0.11763454317897372,733
294,DFS,0.11763454317897372,733
230,DFS,0.11763454317897372,733
210,DFS,0.11763454317897372,733
200,DFS,0.11763454317897372,733
197,DFS,0.11763454317897372,733
196,DFS,0.11763454317897372,733
193,DFS,0.11763454317897372,733
191,DFS,0.11763454317897372,733
158,DFS,0.11763454317897372,733
130,DFS,0.11763454317897372,733
115,DFS,0.11763454317897372,733
112,DFS,0.11763454317897372,733
110,DFS,0.11763454317897372,733
97,DFS,0.11763454317897372,733
77,DFS,0.11763454317897372,733
51,DFS,0.11763454317897372,733
11,DFS,0.11763454317897372,733
7,DFS,0.11763454317897372,733
629,DFS,0.11763454317897372,733
312,DFS,0.11763454317897372,733
772,DFS,0.11763454317897372,733
752,DFS,0.11763454317897372,733
747,DFS,0.11763454317897372,733
740,DFS,0.11763454317897372,733
700,DFS,0.11763454317897372,733
692,DFS,0.11763454317897372,733
683,DFS,0.11763454317897372,733
663,DFS,0.11763454317897372,733
622,DFS,0.11763454317897372,733
616,DFS,0.11763454317897372,733
563,DFS,0.11763454317897372,733
525,DFS,0.11763454317897372,733
506,DFS,0.11763454317897372,733
501,DFS,0.11763454317897372,733
497,DFS,0.11763454317897372,733
466,DFS,0.11763454317897372,733
454,DFS,0.11763454317897372,733
450,DFS,0.11763454317897372,733
423,DFS,0.11763454317897372,733
414,DFS,0.11763454317897372,733
368,DFS,0.11763454317897372,733
364,DFS,0.11763454317897372,733
355,DFS,0.11763454317897372,733
353,DFS,0.11763454317897372,733
345,DFS,0.11763454317897372,733
331,DFS,0.11763454317897372,733
278,DFS,0.11763454317897372,733
217,DFS,0.11763454317897372,733
202,DFS,0.11763454317897372,733
183,DFS,0.11763454317897372,733
167,DFS,0.11763454317897372,733
160,DFS,0.11763454317897372,733
132,DFS,0.11763454317897372,733
99,DFS,0.11763454317897372,733
79,DFS,0.11763454317897372,733
60,DFS,0.11763454317897372,733
54,DFS,0.11763454317897372,733
20,DFS,0.11763454317897372,733
495,DFS,0.11763454317897372,733
397,DFS,0.11763454317897372,733
753,DFS,0.11763454317897372,733
731,DFS,0.11763454317897372,733
696,DFS,0.11763454317897372,733
695,DFS,0.11763454317897372,733
691,DFS,0.11763454317897372,733
662,DFS,0.11763454317897372,733
627,DFS,0.11763454317897372,733
611,DFS,0.11763454317897372,733
605,DFS,0.11763454317897372,733
522,DFS,0.11763454317897372,733
508,DFS,0.11763454317897372,733
474,DFS,0.11763454317897372,733
422,DFS,0.11763454317897372,733
398,DFS,0.11763454317897372,733
330,DFS,0.11763454317897372,733
293,DFS,0.11763454317897372,733
234,DFS,0.11763454317897372,733
221,DFS,0.11763454317897372,733
192,DFS,0.11763454317897372,733
182,DFS,0.11763454317897372,733
159,DFS,0.11763454317897372,733
117,DFS,0.11763454317897372,733
73,DFS,0.11763454317897372,733
31,DFS,0.11763454317897372,733
24,DFS,0.11763454317897372,733
