Padrao,Busca,DensidadeRegiao
377,BFS,0.06238238238238238
400,BFS,0.06238238238238238
407,BFS,0.06238238238238238
414,BFS,0.06238238238238238
429,BFS,0.06238238238238238
431,BFS,0.06238238238238238
432,BFS,0.06238238238238238
438,BFS,0.06238238238238238
441,BFS,0.06238238238238238
447,BFS,0.06238238238238238
459,BFS,0.06238238238238238
462,BFS,0.06238238238238238
465,BFS,0.06238238238238238
471,BFS,0.06238238238238238
481,BFS,0.06238238238238238
485,BFS,0.06238238238238238
486,BFS,0.06238238238238238
489,BFS,0.06238238238238238
491,BFS,0.06238238238238238
520,BFS,0.06238238238238238
532,BFS,0.06238238238238238
540,BFS,0.06238238238238238
541,BFS,0.06238238238238238
543,BFS,0.06238238238238238
552,BFS,0.06238238238238238
583,BFS,0.06238238238238238
589,BFS,0.06238238238238238
611,BFS,0.06238238238238238
616,BFS,0.06238238238238238
620,BFS,0.06238238238238238
635,BFS,0.06238238238238238
636,BFS,0.06238238238238238
639,BFS,0.06238238238238238
640,BFS,0.06238238238238238
645,BFS,0.06238238238238238
662,BFS,0.06238238238238238
671,BFS,0.06238238238238238
677,BFS,0.06238238238238238
682,BFS,0.06238238238238238
684,BFS,0.06238238238238238
687,BFS,0.06238238238238238
700,BFS,0.06238238238238238
704,BFS,0.06238238238238238
713,BFS,0.06238238238238238
717,BFS,0.06238238238238238
721,BFS,0.06238238238238238
726,BFS,0.06238238238238238
732,BFS,0.06238238238238238
741,BFS,0.06238238238238238
745,BFS,0.06238238238238238
754,BFS,0.06238238238238238
762,BFS,0.06238238238238238
763,BFS,0.06238238238238238
767,BFS,0.06238238238238238
781,BFS,0.06238238238238238
785,BFS,0.06238238238238238
789,BFS,0.06238238238238238
802,BFS,0.06238238238238238
803,BFS,0.06238238238238238
808,BFS,0.06238238238238238
817,BFS,0.06238238238238238
822,BFS,0.06238238238238238
838,BFS,0.06238238238238238
846,BFS,0.06238238238238238
850,BFS,0.06238238238238238
851,BFS,0.06238238238238238
874,BFS,0.06238238238238238
881,BFS,0.06238238238238238
883,BFS,0.06238238238238238
900,BFS,0.06238238238238238
905,BFS,0.06238238238238238
934,BFS,0.06238238238238238
937,BFS,0.06238238238238238
941,BFS,0.06238238238238238
961,BFS,0.06238238238238238
962,BFS,0.06238238238238238
964,BFS,0.06238238238238238
978,BFS,0.06238238238238238
983,BFS,0.06238238238238238
984,BFS,0.06238238238238238
994,BFS,0.06238238238238238
996,BFS,0.06238238238238238
998,BFS,0.06238238238238238
31,BFS,0.06238238238238238
34,BFS,0.06238238238238238
72,BFS,0.06238238238238238
79,BFS,0.06238238238238238
99,BFS,0.06238238238238238
103,BFS,0.06238238238238238
118,BFS,0.06238238238238238
133,BFS,0.06238238238238238
220,BFS,0.06238238238238238
236,BFS,0.06238238238238238
319,BFS,0.06238238238238238
383,BFS,0.06238238238238238
402,BFS,0.06238238238238238
408,BFS,0.06238238238238238
463,BFS,0.06238238238238238
488,BFS,0.06238238238238238
496,BFS,0.06238238238238238
506,BFS,0.06238238238238238
515,BFS,0.06238238238238238
537,BFS,0.06238238238238238
568,BFS,0.06238238238238238
591,BFS,0.06238238238238238
593,BFS,0.06238238238238238
626,BFS,0.06238238238238238
646,BFS,0.06238238238238238
716,BFS,0.06238238238238238
755,BFS,0.06238238238238238
776,BFS,0.06238238238238238
797,BFS,0.06238238238238238
799,BFS,0.06238238238238238
815,BFS,0.06238238238238238
826,BFS,0.06238238238238238
831,BFS,0.06238238238238238
839,BFS,0.06238238238238238
856,BFS,0.06238238238238238
902,BFS,0.06238238238238238
916,BFS,0.06238238238238238
939,BFS,0.06238238238238238
975,BFS,0.06238238238238238
991,BFS,0.06238238238238238
10,BFS,0.06238238238238238
58,BFS,0.06238238238238238
107,BFS,0.06238238238238238
138,BFS,0.06238238238238238
144,BFS,0.06238238238238238
199,BFS,0.06238238238238238
253,BFS,0.06238238238238238
276,BFS,0.06238238238238238
318,BFS,0.06238238238238238
337,BFS,0.06238238238238238
350,BFS,0.06238238238238238
354,BFS,0.06238238238238238
381,BFS,0.06238238238238238
412,BFS,0.06238238238238238
436,BFS,0.06238238238238238
490,BFS,0.06238238238238238
494,BFS,0.06238238238238238
507,BFS,0.06238238238238238
602,BFS,0.06238238238238238
617,BFS,0.06238238238238238
632,BFS,0.06238238238238238
733,BFS,0.06238238238238238
756,BFS,0.06238238238238238
761,BFS,0.06238238238238238
778,BFS,0.06238238238238238
796,BFS,0.06238238238238238
818,BFS,0.06238238238238238
825,BFS,0.06238238238238238
832,BFS,0.06238238238238238
858,BFS,0.06238238238238238
863,BFS,0.06238238238238238
873,BFS,0.06238238238238238
876,BFS,0.06238238238238238
917,BFS,0.06238238238238238
933,BFS,0.06238238238238238
4,BFS,0.06238238238238238
19,BFS,0.06238238238238238
27,BFS,0.06238238238238238
38,BFS,0.06238238238238238
39,BFS,0.06238238238238238
52,BFS,0.06238238238238238
64,BFS,0.06238238238238238
77,BFS,0.06238238238238238
121,BFS,0.06238238238238238
153,BFS,0.06238238238238238
196,BFS,0.06238238238238238
202,BFS,0.06238238238238238
206,BFS,0.06238238238238238
227,BFS,0.06238238238238238
241,BFS,0.06238238238238238
245,BFS,0.06238238238238238
262,BFS,0.06238238238238238
267,BFS,0.06238238238238238
270,BFS,0.06238238238238238
284,BFS,0.06238238238238238
293,BFS,0.06238238238238238
295,BFS,0.06238238238238238
297,BFS,0.06238238238238238
298,BFS,0.06238238238238238
316,BFS,0.06238238238238238
339,BFS,0.06238238238238238
364,BFS,0.06238238238238238
376,BFS,0.06238238238238238
390,BFS,0.06238238238238238
406,BFS,0.06238238238238238
439,BFS,0.06238238238238238
482,BFS,0.06238238238238238
500,BFS,0.06238238238238238
527,BFS,0.06238238238238238
533,BFS,0.06238238238238238
551,BFS,0.06238238238238238
556,BFS,0.06238238238238238
604,BFS,0.06238238238238238
650,BFS,0.06238238238238238
653,BFS,0.06238238238238238
664,BFS,0.06238238238238238
696,BFS,0.06238238238238238
748,BFS,0.06238238238238238
750,BFS,0.06238238238238238
773,BFS,0.06238238238238238
795,BFS,0.06238238238238238
806,BFS,0.06238238238238238
834,BFS,0.06238238238238238
835,BFS,0.06238238238238238
854,BFS,0.06238238238238238
855,BFS,0.06238238238238238
861,BFS,0.06238238238238238
887,BFS,0.06238238238238238
911,BFS,0.06238238238238238
927,BFS,0.06238238238238238
951,BFS,0.06238238238238238
954,BFS,0.06238238238238238
956,BFS,0.06238238238238238
967,BFS,0.06238238238238238
985,BFS,0.06238238238238238
992,BFS,0.06238238238238238
1,BFS,0.06238238238238238
41,BFS,0.06238238238238238
54,BFS,0.06238238238238238
60,BFS,0.06238238238238238
87,BFS,0.06238238238238238
110,BFS,0.06238238238238238
154,BFS,0.06238238238238238
180,BFS,0.06238238238238238
181,BFS,0.06238238238238238
182,BFS,0.06238238238238238
183,BFS,0.06238238238238238
184,BFS,0.06238238238238238
191,BFS,0.06238238238238238
200,BFS,0.06238238238238238
210,BFS,0.06238238238238238
215,BFS,0.06238238238238238
238,BFS,0.06238238238238238
251,BFS,0.06238238238238238
273,BFS,0.06238238238238238
274,BFS,0.06238238238238238
283,BFS,0.06238238238238238
299,BFS,0.06238238238238238
306,BFS,0.06238238238238238
356,BFS,0.06238238238238238
363,BFS,0.06238238238238238
387,BFS,0.06238238238238238
401,BFS,0.06238238238238238
411,BFS,0.06238238238238238
413,BFS,0.06238238238238238
448,BFS,0.06238238238238238
450,BFS,0.06238238238238238
453,BFS,0.06238238238238238
455,BFS,0.06238238238238238
477,BFS,0.06238238238238238
487,BFS,0.06238238238238238
492,BFS,0.06238238238238238
504,BFS,0.06238238238238238
538,BFS,0.06238238238238238
546,BFS,0.06238238238238238
548,BFS,0.06238238238238238
557,BFS,0.06238238238238238
567,BFS,0.06238238238238238
569,BFS,0.06238238238238238
576,BFS,0.06238238238238238
578,BFS,0.06238238238238238
623,BFS,0.06238238238238238
647,BFS,0.06238238238238238
648,BFS,0.06238238238238238
659,BFS,0.06238238238238238
665,BFS,0.06238238238238238
667,BFS,0.06238238238238238
669,BFS,0.06238238238238238
691,BFS,0.06238238238238238
698,BFS,0.06238238238238238
709,BFS,0.06238238238238238
714,BFS,0.06238238238238238
758,BFS,0.06238238238238238
768,BFS,0.06238238238238238
780,BFS,0.06238238238238238
786,BFS,0.06238238238238238
819,BFS,0.06238238238238238
827,BFS,0.06238238238238238
837,BFS,0.06238238238238238
859,BFS,0.06238238238238238
867,BFS,0.06238238238238238
872,BFS,0.06238238238238238
879,BFS,0.06238238238238238
895,BFS,0.06238238238238238
897,BFS,0.06238238238238238
971,BFS,0.06238238238238238
15,BFS,0.06238238238238238
82,BFS,0.06238238238238238
137,BFS,0.06238238238238238
147,BFS,0.06238238238238238
163,BFS,0.06238238238238238
194,BFS,0.06238238238238238
232,BFS,0.06238238238238238
239,BFS,0.06238238238238238
275,BFS,0.06238238238238238
281,BFS,0.06238238238238238
294,BFS,0.06238238238238238
382,BFS,0.06238238238238238
397,BFS,0.06238238238238238
399,BFS,0.06238238238238238
433,BFS,0.06238238238238238
440,BFS,0.06238238238238238
454,BFS,0.06238238238238238
473,BFS,0.06238238238238238
522,BFS,0.06238238238238238
523,BFS,0.06238238238238238
525,BFS,0.06238238238238238
530,BFS,0.06238238238238238
531,BFS,0.06238238238238238
559,BFS,0.06238238238238238
572,BFS,0.06238238238238238
579,BFS,0.06238238238238238
597,BFS,0.06238238238238238
624,BFS,0.06238238238238238
689,BFS,0.06238238238238238
692,BFS,0.06238238238238238
693,BFS,0.06238238238238238
699,BFS,0.06238238238238238
722,BFS,0.06238238238238238
723,BFS,0.06238238238238238
747,BFS,0.06238238238238238
757,BFS,0.06238238238238238
759,BFS,0.06238238238238238
777,BFS,0.06238238238238238
833,BFS,0.06238238238238238
898,BFS,0.06238238238238238
903,BFS,0.06238238238238238
943,BFS,0.06238238238238238
949,BFS,0.06238238238238238
959,BFS,0.06238238238238238
977,BFS,0.06238238238238238
989,BFS,0.06238238238238238
47,BFS,0.06238238238238238
59,BFS,0.06238238238238238
85,BFS,0.06238238238238238
92,BFS,0.06238238238238238
112,BFS,0.06238238238238238
127,BFS,0.06238238238238238
187,BFS,0.06238238238238238
237,BFS,0.06238238238238238
327,BFS,0.06238238238238238
334,BFS,0.06238238238238238
341,BFS,0.06238238238238238
378,BFS,0.06238238238238238
392,BFS,0.06238238238238238
396,BFS,0.06238238238238238
417,BFS,0.06238238238238238
422,BFS,0.06238238238238238
424,BFS,0.06238238238238238
460,BFS,0.06238238238238238
577,BFS,0.06238238238238238
584,BFS,0.06238238238238238
599,BFS,0.06238238238238238
619,BFS,0.06238238238238238
627,BFS,0.06238238238238238
675,BFS,0.06238238238238238
719,BFS,0.06238238238238238
772,BFS,0.06238238238238238
828,BFS,0.06238238238238238
888,BFS,0.06238238238238238
893,BFS,0.06238238238238238
918,BFS,0.06238238238238238
919,BFS,0.06238238238238238
965,BFS,0.06238238238238238
980,BFS,0.06238238238238238
13,BFS,0.06238238238238238
37,BFS,0.06238238238238238
69,BFS,0.06238238238238238
125,BFS,0.06238238238238238
169,BFS,0.06238238238238238
172,BFS,0.06238238238238238
185,BFS,0.06238238238238238
254,BFS,0.06238238238238238
277,BFS,0.06238238238238238
290,BFS,0.06238238238238238
296,BFS,0.06238238238238238
321,BFS,0.06238238238238238
368,BFS,0.06238238238238238
370,BFS,0.06238238238238238
404,BFS,0.06238238238238238
420,BFS,0.06238238238238238
437,BFS,0.06238238238238238
451,BFS,0.06238238238238238
468,BFS,0.06238238238238238
497,BFS,0.06238238238238238
545,BFS,0.06238238238238238
594,BFS,0.06238238238238238
596,BFS,0.06238238238238238
612,BFS,0.06238238238238238
621,BFS,0.06238238238238238
641,BFS,0.06238238238238238
706,BFS,0.06238238238238238
729,BFS,0.06238238238238238
779,BFS,0.06238238238238238
783,BFS,0.06238238238238238
810,BFS,0.06238238238238238
812,BFS,0.06238238238238238
820,BFS,0.06238238238238238
890,BFS,0.06238238238238238
891,BFS,0.06238238238238238
924,BFS,0.06238238238238238
928,BFS,0.06238238238238238
938,BFS,0.06238238238238238
940,BFS,0.06238238238238238
987,BFS,0.06238238238238238
67,BFS,0.06238238238238238
160,BFS,0.06238238238238238
208,BFS,0.06238238238238238
230,BFS,0.06238238238238238
332,BFS,0.06238238238238238
371,BFS,0.06238238238238238
384,BFS,0.06238238238238238
398,BFS,0.06238238238238238
476,BFS,0.06238238238238238
509,BFS,0.06238238238238238
539,BFS,0.06238238238238238
562,BFS,0.06238238238238238
574,BFS,0.06238238238238238
625,BFS,0.06238238238238238
629,BFS,0.06238238238238238
666,BFS,0.06238238238238238
727,BFS,0.06238238238238238
764,BFS,0.06238238238238238
765,BFS,0.06238238238238238
792,BFS,0.06238238238238238
814,BFS,0.06238238238238238
824,BFS,0.06238238238238238
836,BFS,0.06238238238238238
852,BFS,0.06238238238238238
877,BFS,0.06238238238238238
878,BFS,0.06238238238238238
899,BFS,0.06238238238238238
912,BFS,0.06238238238238238
929,BFS,0.06238238238238238
955,BFS,0.06238238238238238
981,BFS,0.06238238238238238
0,BFS,0.06238238238238238
29,BFS,0.06238238238238238
57,BFS,0.06238238238238238
105,BFS,0.06238238238238238
117,BFS,0.06238238238238238
151,BFS,0.06238238238238238
249,BFS,0.06238238238238238
258,BFS,0.06238238238238238
265,BFS,0.06238238238238238
269,BFS,0.06238238238238238
329,BFS,0.06238238238238238
391,BFS,0.06238238238238238
428,BFS,0.06238238238238238
443,BFS,0.06238238238238238
475,BFS,0.06238238238238238
502,BFS,0.06238238238238238
575,BFS,0.06238238238238238
652,BFS,0.06238238238238238
657,BFS,0.06238238238238238
697,BFS,0.06238238238238238
705,BFS,0.06238238238238238
798,BFS,0.06238238238238238
804,BFS,0.06238238238238238
842,BFS,0.06238238238238238
866,BFS,0.06238238238238238
946,BFS,0.06238238238238238
7,BFS,0.06238238238238238
48,BFS,0.06238238238238238
173,BFS,0.06238238238238238
322,BFS,0.06238238238238238
352,BFS,0.06238238238238238
373,BFS,0.06238238238238238
423,BFS,0.06238238238238238
518,BFS,0.06238238238238238
526,BFS,0.06238238238238238
544,BFS,0.06238238238238238
661,BFS,0.06238238238238238
676,BFS,0.06238238238238238
744,BFS,0.06238238238238238
915,BFS,0.06238238238238238
947,BFS,0.06238238238238238
974,BFS,0.06238238238238238
16,BFS,0.06238238238238238
24,BFS,0.06238238238238238
25,BFS,0.06238238238238238
65,BFS,0.06238238238238238
116,BFS,0.06238238238238238
145,BFS,0.06238238238238238
278,BFS,0.06238238238238238
286,BFS,0.06238238238238238
444,BFS,0.06238238238238238
493,BFS,0.06238238238238238
508,BFS,0.06238238238238238
534,BFS,0.06238238238238238
563,BFS,0.06238238238238238
618,BFS,0.06238238238238238
631,BFS,0.06238238238238238
642,BFS,0.06238238238238238
678,BFS,0.06238238238238238
728,BFS,0.06238238238238238
731,BFS,0.06238238238238238
736,BFS,0.06238238238238238
753,BFS,0.06238238238238238
760,BFS,0.06238238238238238
821,BFS,0.06238238238238238
864,BFS,0.06238238238238238
869,BFS,0.06238238238238238
884,BFS,0.06238238238238238
886,BFS,0.06238238238238238
909,BFS,0.06238238238238238
910,BFS,0.06238238238238238
81,BFS,0.06238238238238238
119,BFS,0.06238238238238238
135,BFS,0.06238238238238238
139,BFS,0.06238238238238238
142,BFS,0.06238238238238238
152,BFS,0.06238238238238238
155,BFS,0.06238238238238238
179,BFS,0.06238238238238238
291,BFS,0.06238238238238238
374,BFS,0.06238238238238238
434,BFS,0.06238238238238238
503,BFS,0.06238238238238238
524,BFS,0.06238238238238238
610,BFS,0.06238238238238238
663,BFS,0.06238238238238238
680,BFS,0.06238238238238238
782,BFS,0.06238238238238238
901,BFS,0.06238238238238238
960,BFS,0.06238238238238238
74,BFS,0.06238238238238238
136,BFS,0.06238238238238238
186,BFS,0.06238238238238238
234,BFS,0.06238238238238238
246,BFS,0.06238238238238238
333,BFS,0.06238238238238238
343,BFS,0.06238238238238238
369,BFS,0.06238238238238238
394,BFS,0.06238238238238238
415,BFS,0.06238238238238238
528,BFS,0.06238238238238238
535,BFS,0.06238238238238238
553,BFS,0.06238238238238238
560,BFS,0.06238238238238238
655,BFS,0.06238238238238238
656,BFS,0.06238238238238238
670,BFS,0.06238238238238238
701,BFS,0.06238238238238238
737,BFS,0.06238238238238238
793,BFS,0.06238238238238238
816,BFS,0.06238238238238238
841,BFS,0.06238238238238238
844,BFS,0.06238238238238238
914,BFS,0.06238238238238238
948,BFS,0.06238238238238238
973,BFS,0.06238238238238238
30,BFS,0.06238238238238238
35,BFS,0.06238238238238238
42,BFS,0.06238238238238238
63,BFS,0.06238238238238238
78,BFS,0.06238238238238238
108,BFS,0.06238238238238238
140,BFS,0.06238238238238238
146,BFS,0.06238238238238238
167,BFS,0.06238238238238238
221,BFS,0.06238238238238238
228,BFS,0.06238238238238238
229,BFS,0.06238238238238238
248,BFS,0.06238238238238238
250,BFS,0.06238238238238238
328,BFS,0.06238238238238238
359,BFS,0.06238238238238238
379,BFS,0.06238238238238238
405,BFS,0.06238238238238238
416,BFS,0.06238238238238238
419,BFS,0.06238238238238238
426,BFS,0.06238238238238238
483,BFS,0.06238238238238238
484,BFS,0.06238238238238238
505,BFS,0.06238238238238238
643,BFS,0.06238238238238238
730,BFS,0.06238238238238238
840,BFS,0.06238238238238238
896,BFS,0.06238238238238238
920,BFS,0.06238238238238238
32,BFS,0.06238238238238238
49,BFS,0.06238238238238238
71,BFS,0.06238238238238238
91,BFS,0.06238238238238238
120,BFS,0.06238238238238238
156,BFS,0.06238238238238238
157,BFS,0.06238238238238238
212,BFS,0.06238238238238238
214,BFS,0.06238238238238238
223,BFS,0.06238238238238238
226,BFS,0.06238238238238238
287,BFS,0.06238238238238238
317,BFS,0.06238238238238238
358,BFS,0.06238238238238238
361,BFS,0.06238238238238238
385,BFS,0.06238238238238238
464,BFS,0.06238238238238238
511,BFS,0.06238238238238238
512,BFS,0.06238238238238238
517,BFS,0.06238238238238238
585,BFS,0.06238238238238238
586,BFS,0.06238238238238238
603,BFS,0.06238238238238238
681,BFS,0.06238238238238238
715,BFS,0.06238238238238238
735,BFS,0.06238238238238238
738,BFS,0.06238238238238238
743,BFS,0.06238238238238238
811,BFS,0.06238238238238238
848,BFS,0.06238238238238238
875,BFS,0.06238238238238238
908,BFS,0.06238238238238238
963,BFS,0.06238238238238238
207,BFS,0.06238238238238238
211,BFS,0.06238238238238238
323,BFS,0.06238238238238238
386,BFS,0.06238238238238238
421,BFS,0.06238238238238238
469,BFS,0.06238238238238238
587,BFS,0.06238238238238238
601,BFS,0.06238238238238238
615,BFS,0.06238238238238238
634,BFS,0.06238238238238238
649,BFS,0.06238238238238238
679,BFS,0.06238238238238238
695,BFS,0.06238238238238238
718,BFS,0.06238238238238238
800,BFS,0.06238238238238238
847,BFS,0.06238238238238238
860,BFS,0.06238238238238238
957,BFS,0.06238238238238238
958,BFS,0.06238238238238238
990,BFS,0.06238238238238238
300,BFS,0.06238238238238238
446,BFS,0.06238238238238238
608,BFS,0.06238238238238238
830,BFS,0.06238238238238238
982,BFS,0.06238238238238238
94,BFS,0.06238238238238238
114,BFS,0.06238238238238238
178,BFS,0.06238238238238238
357,BFS,0.06238238238238238
445,BFS,0.06238238238238238
458,BFS,0.06238238238238238
588,BFS,0.06238238238238238
595,BFS,0.06238238238238238
614,BFS,0.06238238238238238
658,BFS,0.06238238238238238
712,BFS,0.06238238238238238
857,BFS,0.06238238238238238
885,BFS,0.06238238238238238
952,BFS,0.06238238238238238
976,BFS,0.06238238238238238
997,BFS,0.06238238238238238
5,BFS,0.06238238238238238
46,BFS,0.06238238238238238
130,BFS,0.06238238238238238
132,BFS,0.06238238238238238
143,BFS,0.06238238238238238
161,BFS,0.06238238238238238
177,BFS,0.06238238238238238
198,BFS,0.06238238238238238
272,BFS,0.06238238238238238
301,BFS,0.06238238238238238
348,BFS,0.06238238238238238
380,BFS,0.06238238238238238
409,BFS,0.06238238238238238
472,BFS,0.06238238238238238
479,BFS,0.06238238238238238
510,BFS,0.06238238238238238
516,BFS,0.06238238238238238
590,BFS,0.06238238238238238
600,BFS,0.06238238238238238
606,BFS,0.06238238238238238
628,BFS,0.06238238238238238
633,BFS,0.06238238238238238
690,BFS,0.06238238238238238
694,BFS,0.06238238238238238
711,BFS,0.06238238238238238
766,BFS,0.06238238238238238
770,BFS,0.06238238238238238
787,BFS,0.06238238238238238
794,BFS,0.06238238238238238
801,BFS,0.06238238238238238
926,BFS,0.06238238238238238
936,BFS,0.06238238238238238
944,BFS,0.06238238238238238
999,BFS,0.06238238238238238
68,BFS,0.06238238238238238
122,BFS,0.06238238238238238
190,BFS,0.06238238238238238
213,BFS,0.06238238238238238
217,BFS,0.06238238238238238
233,BFS,0.06238238238238238
345,BFS,0.06238238238238238
430,BFS,0.06238238238238238
474,BFS,0.06238238238238238
514,BFS,0.06238238238238238
521,BFS,0.06238238238238238
564,BFS,0.06238238238238238
607,BFS,0.06238238238238238
673,BFS,0.06238238238238238
720,BFS,0.06238238238238238
829,BFS,0.06238238238238238
853,BFS,0.06238238238238238
935,BFS,0.06238238238238238
17,BFS,0.06238238238238238
53,BFS,0.06238238238238238
104,BFS,0.06238238238238238
192,BFS,0.06238238238238238
315,BFS,0.06238238238238238
346,BFS,0.06238238238238238
452,BFS,0.06238238238238238
501,BFS,0.06238238238238238
519,BFS,0.06238238238238238
554,BFS,0.06238238238238238
561,BFS,0.06238238238238238
605,BFS,0.06238238238238238
609,BFS,0.06238238238238238
637,BFS,0.06238238238238238
674,BFS,0.06238238238238238
774,BFS,0.06238238238238238
805,BFS,0.06238238238238238
843,BFS,0.06238238238238238
849,BFS,0.06238238238238238
280,BFS,0.06238238238238238
362,BFS,0.06238238238238238
395,BFS,0.06238238238238238
456,BFS,0.06238238238238238
470,BFS,0.06238238238238238
495,BFS,0.06238238238238238
542,BFS,0.06238238238238238
739,BFS,0.06238238238238238
746,BFS,0.06238238238238238
942,BFS,0.06238238238238238
218,BFS,0.06238238238238238
355,BFS,0.06238238238238238
435,BFS,0.06238238238238238
592,BFS,0.06238238238238238
913,BFS,0.06238238238238238
988,BFS,0.06238238238238238
113,BFS,0.06238238238238238
197,BFS,0.06238238238238238
203,BFS,0.06238238238238238
243,BFS,0.06238238238238238
244,BFS,0.06238238238238238
255,BFS,0.06238238238238238
259,BFS,0.06238238238238238
271,BFS,0.06238238238238238
303,BFS,0.06238238238238238
336,BFS,0.06238238238238238
393,BFS,0.06238238238238238
457,BFS,0.06238238238238238
791,BFS,0.06238238238238238
930,BFS,0.06238238238238238
945,BFS,0.06238238238238238
970,BFS,0.06238238238238238
314,BFS,0.06238238238238238
442,BFS,0.06238238238238238
449,BFS,0.06238238238238238
742,BFS,0.06238238238238238
752,BFS,0.06238238238238238
892,BFS,0.06238238238238238
70,BFS,0.06238238238238238
126,BFS,0.06238238238238238
365,BFS,0.06238238238238238
683,BFS,0.06238238238238238
889,BFS,0.06238238238238238
966,BFS,0.06238238238238238
968,BFS,0.06238238238238238
18,BFS,0.06238238238238238
388,BFS,0.06238238238238238
536,BFS,0.06238238238238238
44,BFS,0.06238238238238238
101,BFS,0.06238238238238238
252,BFS,0.06238238238238238
418,BFS,0.06238238238238238
461,BFS,0.06238238238238238
498,BFS,0.06238238238238238
813,BFS,0.06238238238238238
823,BFS,0.06238238238238238
865,BFS,0.06238238238238238
870,BFS,0.06238238238238238
880,BFS,0.06238238238238238
923,BFS,0.06238238238238238
972,BFS,0.06238238238238238
102,BFS,0.06238238238238238
193,BFS,0.06238238238238238
216,BFS,0.06238238238238238
499,BFS,0.06238238238238238
580,BFS,0.06238238238238238
769,BFS,0.06238238238238238
969,BFS,0.06238238238238238
9,BFS,0.06238238238238238
95,BFS,0.06238238238238238
264,BFS,0.06238238238238238
20,BFS,0.06238238238238238
134,BFS,0.06238238238238238
141,BFS,0.06238238238238238
466,BFS,0.06238238238238238
478,BFS,0.06238238238238238
740,BFS,0.06238238238238238
790,BFS,0.06238238238238238
98,BFS,0.06238238238238238
188,BFS,0.06238238238238238
571,BFS,0.06238238238238238
995,BFS,0.06238238238238238
88,BFS,0.06238238238238238
148,BFS,0.06238238238238238
159,BFS,0.06238238238238238
427,BFS,0.06238238238238238
565,BFS,0.06238238238238238
708,BFS,0.06238238238238238
724,BFS,0.06238238238238238
907,BFS,0.06238238238238238
931,BFS,0.06238238238238238
573,BFS,0.06238238238238238
224,BFS,0.06238238238238238
302,BFS,0.06238238238238238
331,BFS,0.06238238238238238
342,BFS,0.06238238238238238
651,BFS,0.06238238238238238
14,BFS,0.06238238238238238
84,BFS,0.06238238238238238
165,BFS,0.06238238238238238
168,BFS,0.06238238238238238
247,BFS,0.06238238238238238
285,BFS,0.06238238238238238
307,BFS,0.06238238238238238
351,BFS,0.06238238238238238
688,BFS,0.06238238238238238
932,BFS,0.06238238238238238
953,BFS,0.06238238238238238
979,BFS,0.06238238238238238
654,BFS,0.06238238238238238
686,BFS,0.06238238238238238
21,BFS,0.06238238238238238
176,BFS,0.06238238238238238
205,BFS,0.06238238238238238
644,BFS,0.06238238238238238
111,BFS,0.06238238238238238
330,BFS,0.06238238238238238
555,BFS,0.06238238238238238
123,BFS,0.06238238238238238
209,BFS,0.06238238238238238
547,BFS,0.06238238238238238
582,BFS,0.06238238238238238
921,BFS,0.06238238238238238
950,BFS,0.06238238238238238
51,BFS,0.06238238238238238
263,BFS,0.06238238238238238
425,BFS,0.06238238238238238
784,BFS,0.06238238238238238
171,BFS,0.06238238238238238
349,BFS,0.06238238238238238
