Padrão,Densidade,Busca
57,0.05621035058430718,DFS
62,0.05621035058430718,DFS
77,0.05621035058430718,DFS
97,0.05621035058430718,DFS
99,0.05621035058430718,DFS
110,0.05621035058430718,DFS
115,0.05621035058430718,DFS
135,0.05621035058430718,DFS
215,0.05621035058430718,DFS
218,0.05621035058430718,DFS
227,0.05621035058430718,DFS
234,0.05621035058430718,DFS
252,0.05621035058430718,DFS
254,0.05621035058430718,DFS
260,0.05621035058430718,DFS
287,0.05621035058430718,DFS
309,0.05621035058430718,DFS
313,0.05621035058430718,DFS
326,0.05621035058430718,DFS
344,0.05621035058430718,DFS
357,0.05621035058430718,DFS
367,0.05621035058430718,DFS
385,0.05621035058430718,DFS
421,0.05621035058430718,DFS
424,0.05621035058430718,DFS
439,0.05621035058430718,DFS
484,0.05621035058430718,DFS
526,0.05621035058430718,DFS
534,0.05621035058430718,DFS
539,0.05621035058430718,DFS
546,0.05621035058430718,DFS
583,0.05621035058430718,DFS
593,0.05621035058430718,DFS
63,0.05621035058430718,DFS
14,0.05621035058430718,DFS
30,0.05621035058430718,DFS
182,0.05621035058430718,DFS
202,0.05621035058430718,DFS
209,0.05621035058430718,DFS
225,0.05621035058430718,DFS
269,0.05621035058430718,DFS
286,0.05621035058430718,DFS
296,0.05621035058430718,DFS
303,0.05621035058430718,DFS
337,0.05621035058430718,DFS
341,0.05621035058430718,DFS
352,0.05621035058430718,DFS
425,0.05621035058430718,DFS
432,0.05621035058430718,DFS
437,0.05621035058430718,DFS
477,0.05621035058430718,DFS
479,0.05621035058430718,DFS
521,0.05621035058430718,DFS
553,0.05621035058430718,DFS
577,0.05621035058430718,DFS
594,0.05621035058430718,DFS
123,0.05621035058430718,DFS
178,0.05621035058430718,DFS
257,0.05621035058430718,DFS
276,0.05621035058430718,DFS
374,0.05621035058430718,DFS
401,0.05621035058430718,DFS
471,0.05621035058430718,DFS
485,0.05621035058430718,DFS
574,0.05621035058430718,DFS
315,0.05621035058430718,DFS
5,0.05621035058430718,DFS
55,0.05621035058430718,DFS
66,0.05621035058430718,DFS
92,0.05621035058430718,DFS
109,0.05621035058430718,DFS
132,0.05621035058430718,DFS
141,0.05621035058430718,DFS
159,0.05621035058430718,DFS
180,0.05621035058430718,DFS
213,0.05621035058430718,DFS
220,0.05621035058430718,DFS
233,0.05621035058430718,DFS
268,0.05621035058430718,DFS
284,0.05621035058430718,DFS
307,0.05621035058430718,DFS
308,0.05621035058430718,DFS
328,0.05621035058430718,DFS
331,0.05621035058430718,DFS
360,0.05621035058430718,DFS
388,0.05621035058430718,DFS
418,0.05621035058430718,DFS
443,0.05621035058430718,DFS
566,0.05621035058430718,DFS
567,0.05621035058430718,DFS
569,0.05621035058430718,DFS
581,0.05621035058430718,DFS
586,0.05621035058430718,DFS
596,0.05621035058430718,DFS
599,0.05621035058430718,DFS
161,0.05621035058430718,DFS
4,0.05621035058430718,DFS
1,0.05621035058430718,DFS
24,0.05621035058430718,DFS
93,0.05621035058430718,DFS
137,0.05621035058430718,DFS
145,0.05621035058430718,DFS
168,0.05621035058430718,DFS
237,0.05621035058430718,DFS
239,0.05621035058430718,DFS
242,0.05621035058430718,DFS
253,0.05621035058430718,DFS
258,0.05621035058430718,DFS
261,0.05621035058430718,DFS
266,0.05621035058430718,DFS
274,0.05621035058430718,DFS
275,0.05621035058430718,DFS
285,0.05621035058430718,DFS
290,0.05621035058430718,DFS
300,0.05621035058430718,DFS
332,0.05621035058430718,DFS
353,0.05621035058430718,DFS
462,0.05621035058430718,DFS
487,0.05621035058430718,DFS
498,0.05621035058430718,DFS
516,0.05621035058430718,DFS
589,0.05621035058430718,DFS
9,0.05621035058430718,DFS
15,0.05621035058430718,DFS
32,0.05621035058430718,DFS
44,0.05621035058430718,DFS
47,0.05621035058430718,DFS
48,0.05621035058430718,DFS
118,0.05621035058430718,DFS
158,0.05621035058430718,DFS
185,0.05621035058430718,DFS
251,0.05621035058430718,DFS
291,0.05621035058430718,DFS
298,0.05621035058430718,DFS
321,0.05621035058430718,DFS
540,0.05621035058430718,DFS
28,0.05621035058430718,DFS
61,0.05621035058430718,DFS
64,0.05621035058430718,DFS
72,0.05621035058430718,DFS
119,0.05621035058430718,DFS
176,0.05621035058430718,DFS
312,0.05621035058430718,DFS
324,0.05621035058430718,DFS
461,0.05621035058430718,DFS
504,0.05621035058430718,DFS
562,0.05621035058430718,DFS
50,0.05621035058430718,DFS
488,0.05621035058430718,DFS
6,0.05621035058430718,DFS
22,0.05621035058430718,DFS
37,0.05621035058430718,DFS
53,0.05621035058430718,DFS
82,0.05621035058430718,DFS
94,0.05621035058430718,DFS
112,0.05621035058430718,DFS
125,0.05621035058430718,DFS
127,0.05621035058430718,DFS
170,0.05621035058430718,DFS
208,0.05621035058430718,DFS
279,0.05621035058430718,DFS
299,0.05621035058430718,DFS
335,0.05621035058430718,DFS
378,0.05621035058430718,DFS
380,0.05621035058430718,DFS
426,0.05621035058430718,DFS
464,0.05621035058430718,DFS
465,0.05621035058430718,DFS
478,0.05621035058430718,DFS
518,0.05621035058430718,DFS
520,0.05621035058430718,DFS
549,0.05621035058430718,DFS
573,0.05621035058430718,DFS
51,0.05621035058430718,DFS
204,0.05621035058430718,DFS
177,0.05621035058430718,DFS
190,0.05621035058430718,DFS
310,0.05621035058430718,DFS
381,0.05621035058430718,DFS
392,0.05621035058430718,DFS
440,0.05621035058430718,DFS
501,0.05621035058430718,DFS
74,0.05621035058430718,DFS
244,0.05621035058430718,DFS
376,0.05621035058430718,DFS
420,0.05621035058430718,DFS
2,0.05621035058430718,DFS
11,0.05621035058430718,DFS
83,0.05621035058430718,DFS
85,0.05621035058430718,DFS
264,0.05621035058430718,DFS
354,0.05621035058430718,DFS
427,0.05621035058430718,DFS
430,0.05621035058430718,DFS
458,0.05621035058430718,DFS
512,0.05621035058430718,DFS
525,0.05621035058430718,DFS
527,0.05621035058430718,DFS
551,0.05621035058430718,DFS
587,0.05621035058430718,DFS
26,0.05621035058430718,DFS
490,0.05621035058430718,DFS
18,0.05621035058430718,DFS
19,0.05621035058430718,DFS
100,0.05621035058430718,DFS
116,0.05621035058430718,DFS
129,0.05621035058430718,DFS
211,0.05621035058430718,DFS
221,0.05621035058430718,DFS
224,0.05621035058430718,DFS
255,0.05621035058430718,DFS
256,0.05621035058430718,DFS
398,0.05621035058430718,DFS
416,0.05621035058430718,DFS
435,0.05621035058430718,DFS
457,0.05621035058430718,DFS
499,0.05621035058430718,DFS
510,0.05621035058430718,DFS
38,0.05621035058430718,DFS
0,0.05621035058430718,DFS
73,0.05621035058430718,DFS
88,0.05621035058430718,DFS
146,0.05621035058430718,DFS
169,0.05621035058430718,DFS
179,0.05621035058430718,DFS
226,0.05621035058430718,DFS
270,0.05621035058430718,DFS
365,0.05621035058430718,DFS
395,0.05621035058430718,DFS
405,0.05621035058430718,DFS
459,0.05621035058430718,DFS
496,0.05621035058430718,DFS
552,0.05621035058430718,DFS
561,0.05621035058430718,DFS
588,0.05621035058430718,DFS
294,0.05621035058430718,DFS
288,0.05621035058430718,DFS
21,0.05621035058430718,DFS
75,0.05621035058430718,DFS
108,0.05621035058430718,DFS
131,0.05621035058430718,DFS
173,0.05621035058430718,DFS
455,0.05621035058430718,DFS
511,0.05621035058430718,DFS
555,0.05621035058430718,DFS
576,0.05621035058430718,DFS
585,0.05621035058430718,DFS
340,0.05621035058430718,DFS
153,0.05621035058430718,DFS
186,0.05621035058430718,DFS
196,0.05621035058430718,DFS
197,0.05621035058430718,DFS
207,0.05621035058430718,DFS
273,0.05621035058430718,DFS
283,0.05621035058430718,DFS
322,0.05621035058430718,DFS
404,0.05621035058430718,DFS
419,0.05621035058430718,DFS
450,0.05621035058430718,DFS
480,0.05621035058430718,DFS
495,0.05621035058430718,DFS
10,0.05621035058430718,DFS
133,0.05621035058430718,DFS
71,0.05621035058430718,DFS
240,0.05621035058430718,DFS
330,0.05621035058430718,DFS
333,0.05621035058430718,DFS
349,0.05621035058430718,DFS
382,0.05621035058430718,DFS
423,0.05621035058430718,DFS
320,0.05621035058430718,DFS
42,0.05621035058430718,DFS
140,0.05621035058430718,DFS
175,0.05621035058430718,DFS
272,0.05621035058430718,DFS
379,0.05621035058430718,DFS
454,0.05621035058430718,DFS
456,0.05621035058430718,DFS
524,0.05621035058430718,DFS
556,0.05621035058430718,DFS
334,0.05621035058430718,DFS
359,0.05621035058430718,DFS
406,0.05621035058430718,DFS
508,0.05621035058430718,DFS
369,0.05621035058430718,DFS
67,0.05621035058430718,DFS
84,0.05621035058430718,DFS
194,0.05621035058430718,DFS
201,0.05621035058430718,DFS
248,0.05621035058430718,DFS
329,0.05621035058430718,DFS
460,0.05621035058430718,DFS
474,0.05621035058430718,DFS
493,0.05621035058430718,DFS
507,0.05621035058430718,DFS
513,0.05621035058430718,DFS
523,0.05621035058430718,DFS
592,0.05621035058430718,DFS
183,0.05621035058430718,DFS
230,0.05621035058430718,DFS
45,0.05621035058430718,DFS
355,0.05621035058430718,DFS
386,0.05621035058430718,DFS
591,0.05621035058430718,DFS
40,0.05621035058430718,DFS
78,0.05621035058430718,DFS
128,0.05621035058430718,DFS
154,0.05621035058430718,DFS
193,0.05621035058430718,DFS
212,0.05621035058430718,DFS
238,0.05621035058430718,DFS
247,0.05621035058430718,DFS
259,0.05621035058430718,DFS
343,0.05621035058430718,DFS
356,0.05621035058430718,DFS
387,0.05621035058430718,DFS
497,0.05621035058430718,DFS
550,0.05621035058430718,DFS
571,0.05621035058430718,DFS
36,0.05621035058430718,DFS
20,0.05621035058430718,DFS
500,0.05621035058430718,DFS
595,0.05621035058430718,DFS
304,0.05621035058430718,DFS
49,0.05621035058430718,DFS
189,0.05621035058430718,DFS
219,0.05621035058430718,DFS
384,0.05621035058430718,DFS
390,0.05621035058430718,DFS
411,0.05621035058430718,DFS
446,0.05621035058430718,DFS
529,0.05621035058430718,DFS
579,0.05621035058430718,DFS
222,0.05621035058430718,DFS
249,0.05621035058430718,DFS
297,0.05621035058430718,DFS
33,0.05621035058430718,DFS
90,0.05621035058430718,DFS
205,0.05621035058430718,DFS
267,0.05621035058430718,DFS
505,0.05621035058430718,DFS
231,0.05621035058430718,DFS
23,0.05621035058430718,DFS
89,0.05621035058430718,DFS
95,0.05621035058430718,DFS
114,0.05621035058430718,DFS
318,0.05621035058430718,DFS
434,0.05621035058430718,DFS
79,0.05621035058430718,DFS
336,0.05621035058430718,DFS
262,0.05621035058430718,DFS
107,0.05621035058430718,DFS
489,0.05621035058430718,DFS
373,0.05621035058430718,DFS
214,0.05621035058430718,DFS
302,0.05621035058430718,DFS
403,0.05621035058430718,DFS
408,0.05621035058430718,DFS
431,0.05621035058430718,DFS
481,0.05621035058430718,DFS
554,0.05621035058430718,DFS
375,0.05621035058430718,DFS
263,0.05621035058430718,DFS
