Padrao,Busca,DensidadeRegiao,NMPA_Parcial
593,DFS,0.18158158158158158,972
574,DFS,0.18158158158158158,972
566,DFS,0.18158158158158158,972
562,DFS,0.18158158158158158,972
560,DFS,0.18158158158158158,972
558,DFS,0.18158158158158158,972
555,DFS,0.18158158158158158,972
553,DFS,0.18158158158158158,972
552,DFS,0.18158158158158158,972
547,DFS,0.18158158158158158,972
546,DFS,0.18158158158158158,972
544,DFS,0.18158158158158158,972
543,DFS,0.18158158158158158,972
536,DFS,0.18158158158158158,972
525,DFS,0.18158158158158158,972
517,DFS,0.18158158158158158,972
516,DFS,0.18158158158158158,972
515,DFS,0.18158158158158158,972
510,DFS,0.18158158158158158,972
508,DFS,0.18158158158158158,972
505,DFS,0.18158158158158158,972
501,DFS,0.18158158158158158,972
497,DFS,0.18158158158158158,972
492,DFS,0.18158158158158158,972
485,DFS,0.18158158158158158,972
482,DFS,0.18158158158158158,972
474,DFS,0.18158158158158158,972
473,DFS,0.18158158158158158,972
468,DFS,0.18158158158158158,972
467,DFS,0.18158158158158158,972
458,DFS,0.18158158158158158,972
457,DFS,0.18158158158158158,972
456,DFS,0.18158158158158158,972
455,DFS,0.18158158158158158,972
454,DFS,0.18158158158158158,972
451,DFS,0.18158158158158158,972
450,DFS,0.18158158158158158,972
445,DFS,0.18158158158158158,972
425,DFS,0.18158158158158158,972
415,DFS,0.18158158158158158,972
413,DFS,0.18158158158158158,972
409,DFS,0.18158158158158158,972
408,DFS,0.18158158158158158,972
405,DFS,0.18158158158158158,972
392,DFS,0.18158158158158158,972
390,DFS,0.18158158158158158,972
386,DFS,0.18158158158158158,972
378,DFS,0.18158158158158158,972
377,DFS,0.18158158158158158,972
375,DFS,0.18158158158158158,972
369,DFS,0.18158158158158158,972
366,DFS,0.18158158158158158,972
364,DFS,0.18158158158158158,972
363,DFS,0.18158158158158158,972
349,DFS,0.18158158158158158,972
342,DFS,0.18158158158158158,972
341,DFS,0.18158158158158158,972
340,DFS,0.18158158158158158,972
336,DFS,0.18158158158158158,972
331,DFS,0.18158158158158158,972
330,DFS,0.18158158158158158,972
328,DFS,0.18158158158158158,972
324,DFS,0.18158158158158158,972
320,DFS,0.18158158158158158,972
301,DFS,0.18158158158158158,972
296,DFS,0.18158158158158158,972
293,DFS,0.18158158158158158,972
292,DFS,0.18158158158158158,972
288,DFS,0.18158158158158158,972
279,DFS,0.18158158158158158,972
276,DFS,0.18158158158158158,972
271,DFS,0.18158158158158158,972
264,DFS,0.18158158158158158,972
262,DFS,0.18158158158158158,972
258,DFS,0.18158158158158158,972
256,DFS,0.18158158158158158,972
247,DFS,0.18158158158158158,972
240,DFS,0.18158158158158158,972
239,DFS,0.18158158158158158,972
225,DFS,0.18158158158158158,972
217,DFS,0.18158158158158158,972
213,DFS,0.18158158158158158,972
212,DFS,0.18158158158158158,972
208,DFS,0.18158158158158158,972
205,DFS,0.18158158158158158,972
198,DFS,0.18158158158158158,972
196,DFS,0.18158158158158158,972
194,DFS,0.18158158158158158,972
191,DFS,0.18158158158158158,972
188,DFS,0.18158158158158158,972
186,DFS,0.18158158158158158,972
182,DFS,0.18158158158158158,972
181,DFS,0.18158158158158158,972
179,DFS,0.18158158158158158,972
175,DFS,0.18158158158158158,972
169,DFS,0.18158158158158158,972
160,DFS,0.18158158158158158,972
157,DFS,0.18158158158158158,972
148,DFS,0.18158158158158158,972
143,DFS,0.18158158158158158,972
131,DFS,0.18158158158158158,972
125,DFS,0.18158158158158158,972
123,DFS,0.18158158158158158,972
121,DFS,0.18158158158158158,972
117,DFS,0.18158158158158158,972
112,DFS,0.18158158158158158,972
109,DFS,0.18158158158158158,972
104,DFS,0.18158158158158158,972
96,DFS,0.18158158158158158,972
94,DFS,0.18158158158158158,972
91,DFS,0.18158158158158158,972
89,DFS,0.18158158158158158,972
88,DFS,0.18158158158158158,972
87,DFS,0.18158158158158158,972
83,DFS,0.18158158158158158,972
76,DFS,0.18158158158158158,972
74,DFS,0.18158158158158158,972
73,DFS,0.18158158158158158,972
63,DFS,0.18158158158158158,972
62,DFS,0.18158158158158158,972
61,DFS,0.18158158158158158,972
59,DFS,0.18158158158158158,972
56,DFS,0.18158158158158158,972
52,DFS,0.18158158158158158,972
45,DFS,0.18158158158158158,972
44,DFS,0.18158158158158158,972
41,DFS,0.18158158158158158,972
40,DFS,0.18158158158158158,972
32,DFS,0.18158158158158158,972
31,DFS,0.18158158158158158,972
20,DFS,0.18158158158158158,972
18,DFS,0.18158158158158158,972
13,DFS,0.18158158158158158,972
9,DFS,0.18158158158158158,972
7,DFS,0.18158158158158158,972
4,DFS,0.18158158158158158,972
10,DFS,0.18158158158158158,972
195,DFS,0.18158158158158158,972
979,DFS,0.18158158158158158,972
942,DFS,0.18158158158158158,972
836,DFS,0.18158158158158158,972
830,DFS,0.18158158158158158,972
733,DFS,0.18158158158158158,972
706,DFS,0.18158158158158158,972
447,DFS,0.18158158158158158,972
443,DFS,0.18158158158158158,972
387,DFS,0.18158158158158158,972
365,DFS,0.18158158158158158,972
329,DFS,0.18158158158158158,972
304,DFS,0.18158158158158158,972
299,DFS,0.18158158158158158,972
209,DFS,0.18158158158158158,972
184,DFS,0.18158158158158158,972
178,DFS,0.18158158158158158,972
72,DFS,0.18158158158158158,972
992,DFS,0.18158158158158158,972
985,DFS,0.18158158158158158,972
983,DFS,0.18158158158158158,972
982,DFS,0.18158158158158158,972
974,DFS,0.18158158158158158,972
963,DFS,0.18158158158158158,972
949,DFS,0.18158158158158158,972
945,DFS,0.18158158158158158,972
932,DFS,0.18158158158158158,972
918,DFS,0.18158158158158158,972
909,DFS,0.18158158158158158,972
908,DFS,0.18158158158158158,972
904,DFS,0.18158158158158158,972
895,DFS,0.18158158158158158,972
894,DFS,0.18158158158158158,972
892,DFS,0.18158158158158158,972
884,DFS,0.18158158158158158,972
882,DFS,0.18158158158158158,972
880,DFS,0.18158158158158158,972
855,DFS,0.18158158158158158,972
854,DFS,0.18158158158158158,972
853,DFS,0.18158158158158158,972
850,DFS,0.18158158158158158,972
848,DFS,0.18158158158158158,972
829,DFS,0.18158158158158158,972
827,DFS,0.18158158158158158,972
809,DFS,0.18158158158158158,972
803,DFS,0.18158158158158158,972
795,DFS,0.18158158158158158,972
776,DFS,0.18158158158158158,972
773,DFS,0.18158158158158158,972
771,DFS,0.18158158158158158,972
769,DFS,0.18158158158158158,972
767,DFS,0.18158158158158158,972
762,DFS,0.18158158158158158,972
761,DFS,0.18158158158158158,972
735,DFS,0.18158158158158158,972
729,DFS,0.18158158158158158,972
728,DFS,0.18158158158158158,972
725,DFS,0.18158158158158158,972
721,DFS,0.18158158158158158,972
720,DFS,0.18158158158158158,972
716,DFS,0.18158158158158158,972
705,DFS,0.18158158158158158,972
699,DFS,0.18158158158158158,972
693,DFS,0.18158158158158158,972
691,DFS,0.18158158158158158,972
656,DFS,0.18158158158158158,972
649,DFS,0.18158158158158158,972
646,DFS,0.18158158158158158,972
637,DFS,0.18158158158158158,972
631,DFS,0.18158158158158158,972
621,DFS,0.18158158158158158,972
606,DFS,0.18158158158158158,972
605,DFS,0.18158158158158158,972
604,DFS,0.18158158158158158,972
598,DFS,0.18158158158158158,972
597,DFS,0.18158158158158158,972
592,DFS,0.18158158158158158,972
588,DFS,0.18158158158158158,972
587,DFS,0.18158158158158158,972
585,DFS,0.18158158158158158,972
571,DFS,0.18158158158158158,972
569,DFS,0.18158158158158158,972
563,DFS,0.18158158158158158,972
550,DFS,0.18158158158158158,972
548,DFS,0.18158158158158158,972
542,DFS,0.18158158158158158,972
528,DFS,0.18158158158158158,972
521,DFS,0.18158158158158158,972
506,DFS,0.18158158158158158,972
502,DFS,0.18158158158158158,972
499,DFS,0.18158158158158158,972
493,DFS,0.18158158158158158,972
489,DFS,0.18158158158158158,972
475,DFS,0.18158158158158158,972
469,DFS,0.18158158158158158,972
464,DFS,0.18158158158158158,972
463,DFS,0.18158158158158158,972
439,DFS,0.18158158158158158,972
432,DFS,0.18158158158158158,972
427,DFS,0.18158158158158158,972
423,DFS,0.18158158158158158,972
417,DFS,0.18158158158158158,972
410,DFS,0.18158158158158158,972
388,DFS,0.18158158158158158,972
383,DFS,0.18158158158158158,972
380,DFS,0.18158158158158158,972
379,DFS,0.18158158158158158,972
360,DFS,0.18158158158158158,972
357,DFS,0.18158158158158158,972
356,DFS,0.18158158158158158,972
355,DFS,0.18158158158158158,972
335,DFS,0.18158158158158158,972
325,DFS,0.18158158158158158,972
317,DFS,0.18158158158158158,972
315,DFS,0.18158158158158158,972
314,DFS,0.18158158158158158,972
302,DFS,0.18158158158158158,972
298,DFS,0.18158158158158158,972
289,DFS,0.18158158158158158,972
278,DFS,0.18158158158158158,972
274,DFS,0.18158158158158158,972
259,DFS,0.18158158158158158,972
254,DFS,0.18158158158158158,972
253,DFS,0.18158158158158158,972
251,DFS,0.18158158158158158,972
246,DFS,0.18158158158158158,972
235,DFS,0.18158158158158158,972
226,DFS,0.18158158158158158,972
214,DFS,0.18158158158158158,972
183,DFS,0.18158158158158158,972
176,DFS,0.18158158158158158,972
174,DFS,0.18158158158158158,972
161,DFS,0.18158158158158158,972
159,DFS,0.18158158158158158,972
158,DFS,0.18158158158158158,972
150,DFS,0.18158158158158158,972
122,DFS,0.18158158158158158,972
120,DFS,0.18158158158158158,972
119,DFS,0.18158158158158158,972
115,DFS,0.18158158158158158,972
110,DFS,0.18158158158158158,972
102,DFS,0.18158158158158158,972
101,DFS,0.18158158158158158,972
82,DFS,0.18158158158158158,972
81,DFS,0.18158158158158158,972
79,DFS,0.18158158158158158,972
71,DFS,0.18158158158158158,972
60,DFS,0.18158158158158158,972
58,DFS,0.18158158158158158,972
53,DFS,0.18158158158158158,972
37,DFS,0.18158158158158158,972
35,DFS,0.18158158158158158,972
34,DFS,0.18158158158158158,972
28,DFS,0.18158158158158158,972
25,DFS,0.18158158158158158,972
23,DFS,0.18158158158158158,972
19,DFS,0.18158158158158158,972
15,DFS,0.18158158158158158,972
3,DFS,0.18158158158158158,972
988,DFS,0.18158158158158158,972
680,DFS,0.18158158158158158,972
620,DFS,0.18158158158158158,972
611,DFS,0.18158158158158158,972
435,DFS,0.18158158158158158,972
397,DFS,0.18158158158158158,972
257,DFS,0.18158158158158158,972
215,DFS,0.18158158158158158,972
180,DFS,0.18158158158158158,972
990,DFS,0.18158158158158158,972
981,DFS,0.18158158158158158,972
978,DFS,0.18158158158158158,972
972,DFS,0.18158158158158158,972
967,DFS,0.18158158158158158,972
959,DFS,0.18158158158158158,972
948,DFS,0.18158158158158158,972
937,DFS,0.18158158158158158,972
934,DFS,0.18158158158158158,972
926,DFS,0.18158158158158158,972
922,DFS,0.18158158158158158,972
914,DFS,0.18158158158158158,972
913,DFS,0.18158158158158158,972
903,DFS,0.18158158158158158,972
902,DFS,0.18158158158158158,972
897,DFS,0.18158158158158158,972
889,DFS,0.18158158158158158,972
872,DFS,0.18158158158158158,972
861,DFS,0.18158158158158158,972
839,DFS,0.18158158158158158,972
828,DFS,0.18158158158158158,972
826,DFS,0.18158158158158158,972
824,DFS,0.18158158158158158,972
822,DFS,0.18158158158158158,972
820,DFS,0.18158158158158158,972
813,DFS,0.18158158158158158,972
810,DFS,0.18158158158158158,972
808,DFS,0.18158158158158158,972
794,DFS,0.18158158158158158,972
780,DFS,0.18158158158158158,972
772,DFS,0.18158158158158158,972
764,DFS,0.18158158158158158,972
758,DFS,0.18158158158158158,972
746,DFS,0.18158158158158158,972
740,DFS,0.18158158158158158,972
724,DFS,0.18158158158158158,972
713,DFS,0.18158158158158158,972
710,DFS,0.18158158158158158,972
708,DFS,0.18158158158158158,972
704,DFS,0.18158158158158158,972
678,DFS,0.18158158158158158,972
677,DFS,0.18158158158158158,972
669,DFS,0.18158158158158158,972
665,DFS,0.18158158158158158,972
664,DFS,0.18158158158158158,972
658,DFS,0.18158158158158158,972
654,DFS,0.18158158158158158,972
648,DFS,0.18158158158158158,972
630,DFS,0.18158158158158158,972
624,DFS,0.18158158158158158,972
618,DFS,0.18158158158158158,972
612,DFS,0.18158158158158158,972
609,DFS,0.18158158158158158,972
603,DFS,0.18158158158158158,972
589,DFS,0.18158158158158158,972
586,DFS,0.18158158158158158,972
570,DFS,0.18158158158158158,972
559,DFS,0.18158158158158158,972
554,DFS,0.18158158158158158,972
540,DFS,0.18158158158158158,972
537,DFS,0.18158158158158158,972
534,DFS,0.18158158158158158,972
530,DFS,0.18158158158158158,972
523,DFS,0.18158158158158158,972
519,DFS,0.18158158158158158,972
507,DFS,0.18158158158158158,972
498,DFS,0.18158158158158158,972
496,DFS,0.18158158158158158,972
495,DFS,0.18158158158158158,972
472,DFS,0.18158158158158158,972
462,DFS,0.18158158158158158,972
449,DFS,0.18158158158158158,972
448,DFS,0.18158158158158158,972
444,DFS,0.18158158158158158,972
430,DFS,0.18158158158158158,972
429,DFS,0.18158158158158158,972
406,DFS,0.18158158158158158,972
404,DFS,0.18158158158158158,972
374,DFS,0.18158158158158158,972
361,DFS,0.18158158158158158,972
358,DFS,0.18158158158158158,972
346,DFS,0.18158158158158158,972
338,DFS,0.18158158158158158,972
337,DFS,0.18158158158158158,972
294,DFS,0.18158158158158158,972
286,DFS,0.18158158158158158,972
263,DFS,0.18158158158158158,972
248,DFS,0.18158158158158158,972
238,DFS,0.18158158158158158,972
221,DFS,0.18158158158158158,972
219,DFS,0.18158158158158158,972
216,DFS,0.18158158158158158,972
210,DFS,0.18158158158158158,972
206,DFS,0.18158158158158158,972
199,DFS,0.18158158158158158,972
197,DFS,0.18158158158158158,972
193,DFS,0.18158158158158158,972
190,DFS,0.18158158158158158,972
187,DFS,0.18158158158158158,972
163,DFS,0.18158158158158158,972
142,DFS,0.18158158158158158,972
134,DFS,0.18158158158158158,972
114,DFS,0.18158158158158158,972
113,DFS,0.18158158158158158,972
99,DFS,0.18158158158158158,972
77,DFS,0.18158158158158158,972
70,DFS,0.18158158158158158,972
51,DFS,0.18158158158158158,972
50,DFS,0.18158158158158158,972
47,DFS,0.18158158158158158,972
22,DFS,0.18158158158158158,972
11,DFS,0.18158158158158158,972
910,DFS,0.18158158158158158,972
792,DFS,0.18158158158158158,972
739,DFS,0.18158158158158158,972
291,DFS,0.18158158158158158,972
283,DFS,0.18158158158158158,972
127,DFS,0.18158158158158158,972
986,DFS,0.18158158158158158,972
980,DFS,0.18158158158158158,972
964,DFS,0.18158158158158158,972
950,DFS,0.18158158158158158,972
912,DFS,0.18158158158158158,972
907,DFS,0.18158158158158158,972
891,DFS,0.18158158158158158,972
890,DFS,0.18158158158158158,972
886,DFS,0.18158158158158158,972
879,DFS,0.18158158158158158,972
846,DFS,0.18158158158158158,972
842,DFS,0.18158158158158158,972
837,DFS,0.18158158158158158,972
797,DFS,0.18158158158158158,972
774,DFS,0.18158158158158158,972
753,DFS,0.18158158158158158,972
747,DFS,0.18158158158158158,972
731,DFS,0.18158158158158158,972
730,DFS,0.18158158158158158,972
719,DFS,0.18158158158158158,972
684,DFS,0.18158158158158158,972
647,DFS,0.18158158158158158,972
638,DFS,0.18158158158158158,972
628,DFS,0.18158158158158158,972
607,DFS,0.18158158158158158,972
584,DFS,0.18158158158158158,972
580,DFS,0.18158158158158158,972
568,DFS,0.18158158158158158,972
532,DFS,0.18158158158158158,972
527,DFS,0.18158158158158158,972
524,DFS,0.18158158158158158,972
511,DFS,0.18158158158158158,972
483,DFS,0.18158158158158158,972
481,DFS,0.18158158158158158,972
477,DFS,0.18158158158158158,972
471,DFS,0.18158158158158158,972
461,DFS,0.18158158158158158,972
431,DFS,0.18158158158158158,972
422,DFS,0.18158158158158158,972
419,DFS,0.18158158158158158,972
411,DFS,0.18158158158158158,972
398,DFS,0.18158158158158158,972
384,DFS,0.18158158158158158,972
368,DFS,0.18158158158158158,972
359,DFS,0.18158158158158158,972
339,DFS,0.18158158158158158,972
333,DFS,0.18158158158158158,972
332,DFS,0.18158158158158158,972
316,DFS,0.18158158158158158,972
306,DFS,0.18158158158158158,972
303,DFS,0.18158158158158158,972
268,DFS,0.18158158158158158,972
267,DFS,0.18158158158158158,972
265,DFS,0.18158158158158158,972
242,DFS,0.18158158158158158,972
231,DFS,0.18158158158158158,972
228,DFS,0.18158158158158158,972
211,DFS,0.18158158158158158,972
204,DFS,0.18158158158158158,972
189,DFS,0.18158158158158158,972
171,DFS,0.18158158158158158,972
164,DFS,0.18158158158158158,972
152,DFS,0.18158158158158158,972
145,DFS,0.18158158158158158,972
139,DFS,0.18158158158158158,972
135,DFS,0.18158158158158158,972
129,DFS,0.18158158158158158,972
116,DFS,0.18158158158158158,972
95,DFS,0.18158158158158158,972
66,DFS,0.18158158158158158,972
65,DFS,0.18158158158158158,972
39,DFS,0.18158158158158158,972
26,DFS,0.18158158158158158,972
24,DFS,0.18158158158158158,972
5,DFS,0.18158158158158158,972
849,DFS,0.18158158158158158,972
946,DFS,0.18158158158158158,972
885,DFS,0.18158158158158158,972
436,DFS,0.18158158158158158,972
108,DFS,0.18158158158158158,972
970,DFS,0.18158158158158158,972
957,DFS,0.18158158158158158,972
941,DFS,0.18158158158158158,972
938,DFS,0.18158158158158158,972
935,DFS,0.18158158158158158,972
928,DFS,0.18158158158158158,972
887,DFS,0.18158158158158158,972
863,DFS,0.18158158158158158,972
840,DFS,0.18158158158158158,972
770,DFS,0.18158158158158158,972
757,DFS,0.18158158158158158,972
754,DFS,0.18158158158158158,972
752,DFS,0.18158158158158158,972
727,DFS,0.18158158158158158,972
711,DFS,0.18158158158158158,972
696,DFS,0.18158158158158158,972
695,DFS,0.18158158158158158,972
692,DFS,0.18158158158158158,972
686,DFS,0.18158158158158158,972
676,DFS,0.18158158158158158,972
660,DFS,0.18158158158158158,972
590,DFS,0.18158158158158158,972
581,DFS,0.18158158158158158,972
572,DFS,0.18158158158158158,972
551,DFS,0.18158158158158158,972
545,DFS,0.18158158158158158,972
514,DFS,0.18158158158158158,972
504,DFS,0.18158158158158158,972
491,DFS,0.18158158158158158,972
484,DFS,0.18158158158158158,972
466,DFS,0.18158158158158158,972
453,DFS,0.18158158158158158,972
441,DFS,0.18158158158158158,972
440,DFS,0.18158158158158158,972
438,DFS,0.18158158158158158,972
437,DFS,0.18158158158158158,972
434,DFS,0.18158158158158158,972
428,DFS,0.18158158158158158,972
393,DFS,0.18158158158158158,972
373,DFS,0.18158158158158158,972
372,DFS,0.18158158158158158,972
352,DFS,0.18158158158158158,972
321,DFS,0.18158158158158158,972
305,DFS,0.18158158158158158,972
277,DFS,0.18158158158158158,972
275,DFS,0.18158158158158158,972
272,DFS,0.18158158158158158,972
260,DFS,0.18158158158158158,972
245,DFS,0.18158158158158158,972
241,DFS,0.18158158158158158,972
232,DFS,0.18158158158158158,972
222,DFS,0.18158158158158158,972
177,DFS,0.18158158158158158,972
170,DFS,0.18158158158158158,972
107,DFS,0.18158158158158158,972
100,DFS,0.18158158158158158,972
69,DFS,0.18158158158158158,972
38,DFS,0.18158158158158158,972
27,DFS,0.18158158158158158,972
16,DFS,0.18158158158158158,972
8,DFS,0.18158158158158158,972
244,DFS,0.18158158158158158,972
947,DFS,0.18158158158158158,972
919,DFS,0.18158158158158158,972
488,DFS,0.18158158158158158,972
323,DFS,0.18158158158158158,972
167,DFS,0.18158158158158158,972
111,DFS,0.18158158158158158,972
969,DFS,0.18158158158158158,972
954,DFS,0.18158158158158158,972
930,DFS,0.18158158158158158,972
878,DFS,0.18158158158158158,972
868,DFS,0.18158158158158158,972
858,DFS,0.18158158158158158,972
841,DFS,0.18158158158158158,972
821,DFS,0.18158158158158158,972
806,DFS,0.18158158158158158,972
796,DFS,0.18158158158158158,972
748,DFS,0.18158158158158158,972
742,DFS,0.18158158158158158,972
741,DFS,0.18158158158158158,972
707,DFS,0.18158158158158158,972
700,DFS,0.18158158158158158,972
689,DFS,0.18158158158158158,972
674,DFS,0.18158158158158158,972
673,DFS,0.18158158158158158,972
668,DFS,0.18158158158158158,972
657,DFS,0.18158158158158158,972
651,DFS,0.18158158158158158,972
640,DFS,0.18158158158158158,972
633,DFS,0.18158158158158158,972
627,DFS,0.18158158158158158,972
623,DFS,0.18158158158158158,972
602,DFS,0.18158158158158158,972
601,DFS,0.18158158158158158,972
583,DFS,0.18158158158158158,972
529,DFS,0.18158158158158158,972
522,DFS,0.18158158158158158,972
513,DFS,0.18158158158158158,972
512,DFS,0.18158158158158158,972
503,DFS,0.18158158158158158,972
479,DFS,0.18158158158158158,972
465,DFS,0.18158158158158158,972
442,DFS,0.18158158158158158,972
426,DFS,0.18158158158158158,972
412,DFS,0.18158158158158158,972
402,DFS,0.18158158158158158,972
400,DFS,0.18158158158158158,972
385,DFS,0.18158158158158158,972
354,DFS,0.18158158158158158,972
343,DFS,0.18158158158158158,972
327,DFS,0.18158158158158158,972
326,DFS,0.18158158158158158,972
300,DFS,0.18158158158158158,972
270,DFS,0.18158158158158158,972
255,DFS,0.18158158158158158,972
250,DFS,0.18158158158158158,972
236,DFS,0.18158158158158158,972
233,DFS,0.18158158158158158,972
230,DFS,0.18158158158158158,972
201,DFS,0.18158158158158158,972
192,DFS,0.18158158158158158,972
172,DFS,0.18158158158158158,972
155,DFS,0.18158158158158158,972
146,DFS,0.18158158158158158,972
141,DFS,0.18158158158158158,972
132,DFS,0.18158158158158158,972
128,DFS,0.18158158158158158,972
118,DFS,0.18158158158158158,972
80,DFS,0.18158158158158158,972
49,DFS,0.18158158158158158,972
30,DFS,0.18158158158158158,972
936,DFS,0.18158158158158158,972
785,DFS,0.18158158158158158,972
744,DFS,0.18158158158158158,972
576,DFS,0.18158158158158158,972
307,DFS,0.18158158158158158,972
86,DFS,0.18158158158158158,972
1,DFS,0.18158158158158158,972
998,DFS,0.18158158158158158,972
881,DFS,0.18158158158158158,972
859,DFS,0.18158158158158158,972
851,DFS,0.18158158158158158,972
781,DFS,0.18158158158158158,972
779,DFS,0.18158158158158158,972
755,DFS,0.18158158158158158,972
723,DFS,0.18158158158158158,972
672,DFS,0.18158158158158158,972
671,DFS,0.18158158158158158,972
667,DFS,0.18158158158158158,972
636,DFS,0.18158158158158158,972
575,DFS,0.18158158158158158,972
557,DFS,0.18158158158158158,972
476,DFS,0.18158158158158158,972
459,DFS,0.18158158158158158,972
446,DFS,0.18158158158158158,972
362,DFS,0.18158158158158158,972
353,DFS,0.18158158158158158,972
313,DFS,0.18158158158158158,972
297,DFS,0.18158158158158158,972
249,DFS,0.18158158158158158,972
224,DFS,0.18158158158158158,972
220,DFS,0.18158158158158158,972
92,DFS,0.18158158158158158,972
84,DFS,0.18158158158158158,972
75,DFS,0.18158158158158158,972
68,DFS,0.18158158158158158,972
42,DFS,0.18158158158158158,972
33,DFS,0.18158158158158158,972
888,DFS,0.18158158158158158,972
955,DFS,0.18158158158158158,972
999,DFS,0.18158158158158158,972
923,DFS,0.18158158158158158,972
917,DFS,0.18158158158158158,972
916,DFS,0.18158158158158158,972
877,DFS,0.18158158158158158,972
812,DFS,0.18158158158158158,972
783,DFS,0.18158158158158158,972
766,DFS,0.18158158158158158,972
